item_id,title,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,item_idx,popularity
487,Roman Holiday (1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,485,68
488,Sunset Blvd. (1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,611,65
489,Notorious (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,896,52
490,To Catch a Thief (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,867,50
491,"Adventures of Robin Hood, The (1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,67
492,East of Eden (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,454,59
493,"Thin Man, The (1934)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,723,60
494,His Girl Friday (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,729,56
495,Around the World in 80 Days (1956),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,905,59
496,It's a Wonderful Life (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,231
497,Bringing Up Baby (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,428,68
498,"African Queen, The (1951)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,91,152
499,Cat on a Hot Tin Roof (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,687,62
500,Fly Away Home (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,31
501,Dumbo (1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232,123
502,Bananas (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,923,57
503,"Candidate, The (1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1151,39
504,Bonnie and Clyde (1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,137,122
505,Dial M for Murder (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,326,68
506,Rebel Without a Cause (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,475,90
507,"Streetcar Named Desire, A (1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225,98
508,"People vs. Larry Flynt, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242,215
509,My Left Foot (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,460,121
510,"Magnificent Seven, The (1954)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,618,121
511,Lawrence of Arabia (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,538,173
512,Wings of Desire (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,67,57
513,"Third Man, The (1949)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,541,72
514,Annie Hall (1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,108,180
515,"Boot, Das (1981)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58,201
516,Local Hero (1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,592,63
517,Manhattan (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,599,91
518,Miller's Crossing (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,89
519,"Treasure of the Sierra Madre, The (1948)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,80
520,"Great Escape, The (1963)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230,124
521,"Deer Hunter, The (1978)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,888,120
522,Down by Law (1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,295,35
523,Cool Hand Luke (1967),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,561,164
524,"Great Dictator, The (1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,581,46
525,"Big Sleep, The (1946)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,750,73
526,Ben-Hur (1959),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,124
527,Gandhi (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,657,195
528,"Killing Fields, The (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,754,121
529,My Life as a Dog (Mitt liv som hund) (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,767,93
530,"Man Who Would Be King, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,80
531,Shine (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,333,129
532,Kama Sutra: A Tale of Love (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,921,22
533,"Daytrippers, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,902,15
534,Traveller (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1325,13
535,Addicted to Love (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,745,54
536,Ponette (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,848,10
537,My Own Private Idaho (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1138,30
538,Anastasia (1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1167,66
539,Mouse Hunt (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,715,44
540,Money Train (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,43
541,Mortal Kombat (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,49
542,Pocahontas (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,709,51
543,"Misérables, Les (1995)",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,524,21
544,Things to Do in Denver when You're Dead (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,855,71
545,Vampire in Brooklyn (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1267,12
546,Broken Arrow (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,254
547,"Young Poisoner's Handbook, The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,739,41
548,"NeverEnding Story III, The (1994)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,933,12
549,Rob Roy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,973,92
550,Die Hard: With a Vengeance (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368,151
551,Lord of Illusions (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1086,24
552,Species (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,685,45
553,"Walk in the Clouds, A (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,718,63
554,Waterworld (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,102
555,White Man's Burden (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1099,10
556,Wild Bill (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,805,12
557,Farinelli: il castrato (1994),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1083,17
558,Heavenly Creatures (1994),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,290,70
559,Interview with the Vampire (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,142,137
560,"Kid in King Arthur's Court, A (1995)",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,841,22
561,Mary Shelley's Frankenstein (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,421,59
562,"Quick and the Dead, The (1995)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,938,48
563,Stephen King's The Langoliers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1073,29
564,Tales from the Hood (1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,42,27
565,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1244,22
566,Clear and Present Danger (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,476,179
567,Wes Craven's New Nightmare (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,883,35
568,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,201,230
569,Wolf (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,604,67
570,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,874,50
571,Another Stakeout (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,684,28
572,Blown Away (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,495,29
573,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,602,33
574,Boxing Helena (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,986,15
575,City Slickers II: The Legend of Curly's Gold (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,764,44
576,Cliffhanger (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219,93
577,Coneheads (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,282,41
578,Demolition Man (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,698,92
579,Fatal Instinct (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,998,19
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,632,32
581,Kalifornia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,710,59
582,"Piano, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,669,168
583,Romeo Is Bleeding (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,520,37
584,"Secret Garden, The (1993)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,887,79
585,Son in Law (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576,39
586,Terminal Velocity (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,34
587,"Hour of the Pig, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,334,14
588,Beauty and the Beast (1991),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,433,202
589,"Wild Bunch, The (1969)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,505,43
590,Hellraiser: Bloodline (1996),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,878,18
591,Primal Fear (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,178
592,True Crime (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1256,9
593,Stalingrad (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,451,12
594,Heavy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1232,5
595,"Fan, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,228,64
596,"Hunchback of Notre Dame, The (1996)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340,127
597,Eraser (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278,206
598,"Big Squeeze, The (1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1212,4
599,Police Story 4: Project S (Chao ji ji hua) (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,1
600,Daniel Defoe's Robinson Crusoe (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,2
601,For Whom the Bell Tolls (1943),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1168,20
602,"American in Paris, An (1951)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,601,50
603,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,209
604,It Happened One Night (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,319,81
605,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,763,31
606,All About Eve (1950),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,884,66
607,Rebecca (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,965,66
608,Spellbound (1945),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1079,30
609,Father of the Bride (1950),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,442,60
610,Gigi (1958),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,949,41
611,Laura (1944),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,384,40
612,Lost Horizon (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,34
613,My Man Godfrey (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,27
614,Giant (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,828,51
615,"39 Steps, The (1935)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,795,59
616,Night of the Living Dead (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,583,64
617,"Blue Angel, The (Blaue Engel, Der) (1930)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,603,18
618,Picnic (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,859,18
619,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,565,64
620,"Chamber, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,455,43
621,"Davy Crockett, King of the Wild Frontier (1955)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,964,11
622,Swiss Family Robinson (1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,39
623,Angels in the Outfield (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,39
624,"Three Caballeros, The (1945)",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,835,22
625,"Sword in the Stone, The (1963)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82
626,So Dear to My Heart (1949),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,448,4
627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,683,75
628,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,862,169
629,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,852,77
630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,784,31
631,"Crying Game, The (1992)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,315,119
632,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,440,58
633,"Christmas Carol, A (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1028,69
634,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,562,24
635,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1007,23
636,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,900,91
637,"Howling, The (1981)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1164,38
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,989,44
639,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1127,40
640,"Cook the Thief His Wife & Her Lover, The (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,82
641,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,673,33
642,"Grifters, The (1990)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,401,89
643,The Innocent (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,811,4
644,"Thin Blue Line, The (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,535,35
645,Paris Is Burning (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1107,27
646,Once Upon a Time in the West (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1097,38
647,Ran (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,697,70
648,"Quiet Man, The (1952)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,105,67
649,Once Upon a Time in America (1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,271,50
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,818,72
651,Glory (1989),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,629,171
652,Rosencrantz and Guildenstern Are Dead (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,822,90
653,Touch of Evil (1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,939,34
654,Chinatown (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,496,147
655,Stand by Me (1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,431,227
656,M (1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1047,44
657,"Manchurian Candidate, The (1962)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,660,131
658,Pump Up the Volume (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,79
659,Arsenic and Old Lace (1944),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,488,115
660,Fried Green Tomatoes (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,465,153
661,High Noon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,88
662,Somewhere in Time (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,264,82
663,Being There (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,550,116
664,"Paris, Texas (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1108,46
665,Alien 3 (1992),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,437,100
666,Blood For Dracula (Andy Warhol's Dracula) (1974),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1514,5
667,Audrey Rose (1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1266,12
668,Blood Beach (1981),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1337,6
669,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1262,13
670,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,617,36
671,Bride of Frankenstein (1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,692,46
672,Candyman (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,886,65
673,Cape Fear (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,160,86
674,Cat People (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,655,48
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1026,54
676,"Crucible, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,643,77
677,Fire on the Mountain (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1475,1
678,Volcano (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,274,219
679,Conan the Barbarian (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,107
680,Kull the Conqueror (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,34
681,Wishmaster (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1103,27
682,I Know What You Did Last Summer (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,594,100
683,Rocket Man (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,578,49
684,In the Line of Fire (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,801,169
685,Executive Decision (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,157
686,"Perfect World, A (1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,470,50
687,McHale's Navy (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,731,69
688,Leave It to Beaver (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187,44
689,"Jackal, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,890,87
690,Seven Years in Tibet (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,72,155
691,Dark City (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1000,16
692,"American President, The (1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,438,164
693,Casino (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,646,91
694,Persuasion (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1063,44
695,Kicking and Screaming (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,234,13
696,City Hall (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,490,79
697,"Basketball Diaries, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,797,40
698,"Browning Version, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1169,10
699,Little Women (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,318,102
700,Miami Rhapsody (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,968,15
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1313,10
702,Barcelona (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,913,53
703,Widows' Peak (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,606,19
704,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,812,24
705,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,238,137
706,Bad Moon (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1314,6
707,Enchanted April (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,449,70
708,"Sex, Lies, and Videotape (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,587,101
709,Strictly Ballroom (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,276,104
710,Better Off Dead... (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,794,79
711,"Substance of Fire, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1187,1
712,Tin Men (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,362,51
713,Othello (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1114,72
714,Carrington (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,747,13
715,To Die For (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,323,87
716,Home for the Holidays (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,316,58
717,"Juror, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,416,82
718,In the Bleak Midwinter (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,712,16
719,Canadian Bacon (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,163,29
720,First Knight (1995),0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,375,86
721,Mallrats (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,54
722,Nine Months (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,58
723,Boys on the Side (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,667,34
724,Circle of Friends (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,257,76
725,Exit to Eden (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,548,16
726,Fluke (1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1269,14
727,Immortal Beloved (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,931,63
728,Junior (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,889,45
729,Nell (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,472,81
